780	-6.313708e-05
782	-6.317121e-05
784	-6.320178e-05
786	-6.323123e-05
788	-6.326379e-05
790	-6.328689e-05
792	-6.332738e-05
794	-6.335638e-05
796	-6.338750e-05
798	-6.341103e-05
800	-6.342554e-05
802	-6.347272e-05
804	-6.348689e-05
806	-6.352035e-05
808	-6.354969e-05
810	-6.357858e-05
812	-6.360736e-05
814	-6.361985e-05
816	-6.365231e-05
818	-6.369101e-05
820	-6.370864e-05
822	-6.373875e-05
824	-6.375906e-05
826	-6.377869e-05
828	-6.381572e-05
830	-6.383714e-05
832	-6.387127e-05
834	-6.389860e-05
836	-6.393976e-05
838	-6.396396e-05
840	-6.399430e-05
842	-6.401672e-05
844	-6.402062e-05
846	-6.404126e-05
848	-6.408811e-05
850	-6.412125e-05
852	-6.413586e-05
854	-6.415504e-05
856	-6.419363e-05
858	-6.419876e-05
860	-6.423535e-05
862	-6.426625e-05
864	-6.429469e-05
866	-6.431567e-05
868	-6.434444e-05
870	-6.437969e-05
872	-6.439932e-05
874	-6.441483e-05
876	-6.444059e-05
878	-6.445621e-05
880	-6.449280e-05
882	-6.452581e-05
884	-6.454990e-05
886	-6.457724e-05
888	-6.459509e-05
890	-6.461460e-05
892	-6.464338e-05
894	-6.468053e-05
896	-6.470161e-05
898	-6.472180e-05
900	-6.475169e-05
902	-6.478192e-05
904	-6.479921e-05
906	-6.482520e-05
908	-6.485442e-05
910	-6.489837e-05
912	-6.491968e-05
914	-6.494924e-05
916	-6.497177e-05
918	-6.498415e-05
920	-6.501282e-05
922	-6.504684e-05
924	-6.506513e-05
926	-6.508198e-05
928	-6.509726e-05
930	-6.513418e-05
932	-6.514333e-05
934	-6.516106e-05
936	-6.519330e-05
938	-6.521249e-05
940	-6.523390e-05
942	-6.525554e-05
944	-6.527830e-05
946	-6.530116e-05
948	-6.533006e-05
950	-6.537311e-05
952	-6.537568e-05
954	-6.539799e-05
956	-6.544450e-05
958	-6.545142e-05
960	-6.548309e-05
962	-6.549023e-05
964	-6.550228e-05
966	-6.554176e-05
968	-6.556496e-05
970	-6.559721e-05
972	-6.561182e-05
974	-6.560065e-05
976	-6.562732e-05
978	-6.566781e-05
980	-6.569994e-05
982	-6.571410e-05
984	-6.572950e-05
986	-6.576240e-05
988	-6.578204e-05
990	-6.579665e-05
992	-6.581371e-05
994	-6.583301e-05
996	-6.585855e-05
998	-6.588844e-05
1000	-6.591845e-05
1002	-6.594109e-05
1004	-6.595760e-05
1006	-6.599899e-05
1008	-6.602899e-05
1010	-6.603792e-05
1012	-6.603546e-05
1014	-6.605576e-05
1016	-6.608365e-05
1018	-6.611366e-05
1020	-6.611622e-05
1022	-6.614500e-05
1024	-6.615493e-05
1026	-6.617143e-05
1028	-6.619854e-05
1030	-6.621773e-05
1032	-6.626814e-05
1034	-6.626547e-05
1036	-6.628030e-05
1038	-6.630819e-05
1040	-6.631712e-05
1042	-6.633128e-05
1044	-6.636017e-05
1046	-6.638984e-05
1048	-6.642163e-05
1050	-6.644461e-05
1052	-6.646223e-05
1054	-6.647406e-05
1056	-6.648978e-05
1058	-6.652291e-05
1060	-6.652872e-05
1062	-6.654935e-05
1064	-6.658895e-05
1066	-6.661126e-05
1068	-6.664070e-05
1070	-6.665878e-05
1072	-6.667149e-05
1074	-6.669793e-05
1076	-6.672660e-05
1078	-6.674734e-05
1080	-6.675560e-05
1082	-6.676263e-05
1084	-6.679642e-05
1086	-6.682085e-05
1088	-6.681639e-05
1090	-6.683323e-05
1092	-6.687663e-05
1094	-6.689458e-05
1096	-6.690428e-05
1098	-6.692883e-05
1100	-6.693987e-05
1102	-6.695705e-05
1104	-6.699263e-05
1106	-6.700490e-05
1108	-6.701717e-05
1110	-6.702207e-05
1112	-6.701349e-05
1114	-6.702576e-05
1116	-6.704294e-05
1118	-6.705643e-05
1120	-6.707729e-05
1122	-6.710919e-05
1124	-6.713374e-05
1126	-6.714968e-05
1128	-6.715459e-05
1130	-6.716932e-05
1132	-6.718649e-05
1134	-6.721594e-05
1136	-6.724539e-05
1138	-6.726257e-05
1140	-6.726379e-05
1142	-6.727361e-05
1144	-6.732146e-05
1146	-6.732760e-05
1148	-6.731655e-05
1150	-6.734477e-05
1152	-6.735213e-05
1154	-6.737300e-05
1156	-6.739877e-05
1158	-6.743803e-05
1160	-6.746011e-05
1162	-6.744539e-05
1164	-6.745889e-05
1166	-6.749079e-05
1168	-6.751042e-05
1170	-6.753619e-05
1172	-6.754723e-05
1174	-6.757177e-05
1176	-6.758404e-05
1178	-6.760612e-05
1180	-6.760613e-05
1182	-6.760858e-05
1184	-6.761227e-05
1186	-6.761594e-05
1188	-6.764049e-05
1190	-6.767361e-05
1192	-6.770306e-05
1194	-6.771656e-05
1196	-6.773373e-05
1198	-6.775336e-05
1200	-6.775582e-05
1202	-6.779018e-05
1204	-6.781226e-05
1206	-6.780490e-05
1208	-6.785030e-05
1210	-6.787238e-05
1212	-6.787730e-05
1214	-6.787975e-05
1216	-6.789201e-05
1218	-6.788220e-05
1220	-6.788711e-05
1222	-6.790919e-05
1224	-6.792638e-05
1226	-6.793742e-05
1228	-6.795950e-05
1230	-6.798281e-05
1232	-6.800245e-05
1234	-6.802208e-05
1236	-6.802085e-05
1238	-6.802576e-05
1240	-6.804048e-05
1242	-6.803802e-05
1244	-6.804662e-05
1246	-6.805889e-05
1248	-6.808466e-05
1250	-6.808220e-05
1252	-6.810796e-05
1254	-6.813373e-05
1256	-6.812392e-05
1258	-6.813618e-05
1260	-6.814600e-05
1262	-6.814968e-05
1264	-6.814845e-05
1266	-6.816809e-05
1268	-6.819754e-05
1270	-6.821839e-05
1272	-6.824294e-05
1274	-6.826993e-05
1276	-6.829079e-05
1278	-6.831533e-05
1280	-6.832391e-05
1282	-6.832514e-05
1284	-6.833618e-05
1286	-6.834355e-05
1288	-6.833864e-05
1290	-6.833987e-05
1292	-6.833864e-05
1294	-6.835337e-05
1296	-6.836440e-05
1298	-6.837300e-05
